基準記号,類似順位,類似記号,ジャッカード係数,共通特徴数,和集合特徴数,基準特徴数,類似特徴数,共通特徴
18障151,4,23障115,0.272727,6,22,15,13,ソフトボール | バット | ボール | 待つ | 手 | 打つ
18障151,5,24障134,0.269231,7,26,15,18,ソフトボール | バット | ボール | 体育 | 手 | 打つ | 負傷
18障151,6,24障133,0.26087,6,23,15,14,ソフトボール | バット | ボール | 体育 | 打つ | 抜ける
18障151,7,21障314,0.259259,7,27,15,19,ソフトボール | バット | 手 | 打つ | 練習 | 負傷 | 顔面
18障151,8,18障302,0.259259,7,27,15,19,ソフトボール | バット | ボール | 体育 | 手 | 打つ | 顔面
18障151,9,23障287,0.25,5,20,15,10,バッティング | 手 | 打つ | 練習 | 顔面
18障151,10,27障295,0.25,5,20,15,10,ティー | バッティング | ボール | 練習 | 負傷
18障152,1,18障304,0.481481,13,27,15,25,しまう | やる | キャッチャー | ソフトボール | バッター | バット | ボール | 塁 | 打つ | 投げ出す | 方向 | 走る | 金属
18障152,2,22障145,0.368421,7,19,15,11,しまう | ソフトボール | バッター | バット | ボール | 打つ | 直撃
18障152,3,30障109,0.291667,7,24,15,16,キャッチャー | バッター | バット | ボール | 塁 | 打つ | 走る
18障152,4,23障9,0.25,5,20,15,10,キャッチャー | ソフトボール | バッター | バット | 直撃
18障152,5,21障131,0.25,5,20,15,10,キャッチャー | ソフトボール | ボール | 打つ | 顔面
18障152,6,17障136,0.25,6,24,15,15,しまう | ソフトボール | バッター | バット | ボール | 打つ
18障152,7,30障7,0.25,5,20,15,10,キャッチャー | ソフトボール | バッター | バット | 直撃
18障152,8,18障153,0.25,7,28,15,20,ソフトボール | バッター | バット | ボール | 塁 | 打つ | 走る
18障152,9,21障132,0.227273,5,22,15,12,しまう | ソフトボール | バッター | バット | 打つ
18障152,10,24障134,0.222222,6,27,15,18,キャッチャー | ソフトボール | バッター | バット | ボール | 打つ
18障153,1,30障109,0.285714,8,28,20,16,バッター | バット | ボール | 体育 | 口 | 塁 | 打つ | 走る
18障153,2,18障304,0.285714,10,35,20,25,ソフトボール | バッター | バット | ボール | 口 | 塁 | 後方 | 打つ | 走る | ３
18障153,3,17障135,0.272727,6,22,20,8,ソフトボール | バッター | バット | 体育 | 口 | 打つ
18障153,4,24障133,0.259259,7,27,20,14,ソフトボール | バッター | バット | ボール | 体育 | 打つ | 抜ける
18障153,5,2023障73,0.257143,9,35,20,24,ソフトボール | バッター | バット | ボール | 体育 | 口 | 後方 | 手 | 打つ
18障153,6,18障151,0.25,7,28,20,15,ソフトボール | バット | ボール | 体育 | 手 | 打つ | 抜ける
18障153,7,17障136,0.25,7,28,20,15,ソフトボール | バッター | バット | ボール | 体育 | 口 | 打つ
18障153,8,18障152,0.25,7,28,20,15,ソフトボール | バッター | バット | ボール | 塁 | 打つ | 走る
18障153,9,27障101,0.241379,7,29,20,16,ソフトボール | バット | 体育 | 口 | 手 | 打席 | 抜ける
18障153,10,23障214,0.241379,7,29,20,16,ソフトボール | バット | 体育 | 後方 | 手 | 打つ | 抜ける
18障155,1,18障151,0.28,7,25,17,15,バット | ボール | 体育 | 手 | 抜ける | 負傷 | 顔面
18障155,2,18障391,0.272727,6,22,17,11,くる | ボール | 負傷 | 野球 | 顔面 | 飛ぶ
18障155,3,29障297,0.272727,6,22,17,11,くる | ボール | 負傷 | 野球 | 顔面 | 飛ぶ
18障155,4,21障270,0.24,6,25,17,14,くる | バッター | バット | 拾う | 負傷 | 飛ぶ
18障155,5,26障151,0.230769,6,26,17,15,バット | 手 | 負傷 | 野球 | 顔面 | 飛ぶ
18障155,6,29障99,0.227273,5,22,17,10,くる | バット | 体育 | 手 | 飛ぶ
18障155,7,27障295,0.227273,5,22,17,10,くる | ボール | 負傷 | 野球 | 飛ぶ
18障155,8,27障101,0.222222,6,27,17,16,スイング | バット | 体育 | 手 | 抜ける | 次
18障155,9,29障9,0.217391,5,23,17,11,くる | バット | ボール | 体育 | 飛ぶ
18障155,10,23障297,0.210526,4,19,17,6,くる | ボール | 負傷 | 飛ぶ
18障162,1,22障349,0.222222,4,18,13,9,前歯 | 練習 | 負傷 | 顔面
18障162,2,18障239,0.222222,4,18,13,9,前歯 | 練習 | 負傷 | 顔面
18障162,3,17障129,0.217391,5,23,13,15,体育 | 技 | 練習 | 負傷 | 顔面
18障162,4,18障16,0.210526,4,19,13,10,バランス | 体育 | 前歯 | 顔面
18障162,5,17障343,0.210526,4,19,13,10,前歯 | 練習 | 負傷 | 顔面
18障162,6,18障171,0.208333,5,24,13,16,バランス | 体育 | 祭 | 練習 | 顔面
18障162,7,17障369,0.2,4,20,13,11,体育 | 前歯 | 練習 | 顔面
18障162,8,21障389,0.2,4,20,13,11,前歯 | 練習 | 負傷 | 顔面
18障162,9,27障104,0.2,4,20,13,11,体育 | 前歯 | 練習 | 顔面
18障162,10,26障327,0.2,4,20,13,11,前歯 | 練習 | 負傷 | 顔面
18障171,1,17障354,0.285714,8,28,16,20,バランス | 人 | 体育 | 崩す | 強い | 打ちつける | 練習 | 転倒
18障171,2,18障175,0.28,7,25,16,16,人 | 体育 | 祭 | 脚 | 転倒 | 顔面 | ５
18障171,3,27障252,0.275862,8,29,16,21,人 | 体育 | 祭 | 種目 | 練習 | 脚 | 転倒 | 顔面
18障171,4,23障361,0.272727,6,22,16,12,バランス | 崩す | 強い | 打ちつける | 転倒 | 顔面
18障171,5,17障76,0.25,5,20,16,9,バランス | 崩す | 強い | 打ちつける | 顔面
18障171,6,29障361,0.227273,5,22,16,11,地面 | 強い | 打ちつける | 転倒 | 顔面
18障171,7,30障105,0.21875,7,32,16,23,人 | 体育 | 祭 | 練習 | 脚 | 転倒 | 顔面
18障171,8,27障400,0.217391,5,23,16,12,バランス | 地面 | 崩す | 転倒 | 顔面
18障171,9,23障345,0.210526,4,19,16,7,バランス | 崩す | 転倒 | 顔面
18障171,10,28障358,0.208333,5,24,16,13,バランス | 地面 | 崩す | 転倒 | 顔面
18障175,1,18障171,0.28,7,25,16,16,人 | 体育 | 祭 | 脚 | 転倒 | 顔面 | ５
18障175,2,18障16,0.238095,5,21,16,10,体育 | 床 | 転倒 | 顔面 | ２
18障175,3,27障252,0.233333,7,30,16,21,人 | 体育 | 床 | 祭 | 脚 | 転倒 | 顔面
18障175,4,24障391,0.222222,8,36,16,28,体育 | 口腔 | 床 | 強打 | 転倒 | 顔面 | ４ | ５
18障175,5,30障105,0.21875,7,32,16,23,人 | 体育 | 祭 | 脚 | 転倒 | 顔面 | ４
18障175,6,18障46,0.217391,5,23,16,12,れる | 床 | 強打 | 転倒 | 顔面
18障175,7,18障451,0.2,5,25,16,14,れる | 巻込む | 強打 | 転倒 | 顔面
18障175,8,19障95,0.185185,5,27,16,16,体育 | 床 | 強打 | 転倒 | 顔面
18障175,9,26障327,0.173913,4,23,16,11,床 | 強打 | 転倒 | 顔面
18障175,10,19障37,0.173913,4,23,16,11,床 | 強打 | 転倒 | 顔面
18障178,1,24障243,0.181818,6,33,20,19,前歯 | 打つ | 本 | 着地 | 顔 | ２
18障178,2,28障241,0.178571,5,28,20,13,倒れる | 前方 | 前歯 | 打つ | 顔
18障178,3,23障305,0.178571,5,28,20,13,前方 | 前歯 | 本 | 顔 | ２
18障178,4,24障200,0.176471,6,34,20,20,倒れる | 前方 | 前歯 | 打つ | 本 | 顔
18障178,5,17障217,0.172414,5,29,20,14,前歯 | 本 | 滑る | 顔 | ２
18障178,6,22障86,0.166667,5,30,20,15,前歯 | 所 | 打つ | 本 | 滑る
18障178,7,21障175,0.166667,6,36,20,22,倒れる | 前方 | 前歯 | 本 | １ | ２
18障178,8,21障89,0.157895,6,38,20,24,体 | 前方 | 前歯 | 打つ | 本 | 着地
18障178,9,23障78,0.157895,6,38,20,24,人 | 前歯 | 本 | 顔 | １ | ２
18障178,10,26障88,0.151515,5,33,20,18,前歯 | 打つ | 本 | 顔 | ２
18障185,1,23障282,0.333333,8,24,17,15,バット | 前歯 | 口 | 折れる | 終わる | 練習 | 行く | 部
18障185,2,2020障138,0.266667,8,30,17,21,バット | 口 | 当たる | 振る | 練習 | 途中 | 部 | 部室
18障185,3,27障314,0.26087,6,23,17,12,前歯 | 口 | 当たる | 折れる | 練習 | 部
18障185,4,27障158,0.26087,6,23,17,12,バット | 前歯 | 口 | 当たる | 練習 | 部
18障185,5,28障277,0.24,6,25,17,14,バット | 口 | 当たる | 振る | 練習 | 部
18障185,6,26障147,0.238095,5,21,17,9,ソフトボール | 前歯 | 口 | 当たる | 練習
18障185,7,2020障275,0.230769,6,26,17,15,前歯 | 口 | 当たる | 折れる | 練習 | 部
18障185,8,27障311,0.230769,6,26,17,15,前歯 | 口 | 当たる | 折れる | 練習 | 部
18障185,9,27障296,0.230769,6,26,17,15,バット | 口 | 振る | 練習 | 行く | 部
18障185,10,29障152,0.227273,5,22,17,10,バット | 口 | 当たる | 練習 | 部
18障193,1,2020障282,0.315789,6,19,12,13,口 | 場 | 当たる | 歯 | 運動 | 部
18障193,2,2021障217,0.3,6,20,12,14,口 | 場 | 当たる | 歯 | 運動 | 部
18障193,3,2020障281,0.285714,6,21,12,15,口 | 場 | 当たる | 歯 | 運動 | 部
18障193,4,2020障278,0.285714,6,21,12,15,口 | 場 | 当たる | 歯 | 運動 | 部
18障193,5,2020障275,0.285714,6,21,12,15,口 | 場 | 当たる | 歯 | 運動 | 部
18障193,6,2020障280,0.272727,6,22,12,16,口 | 場 | 当たる | 歯 | 運動 | 部
18障193,7,2021障130,0.25,6,24,12,18,ネット | 口 | 場 | 歯 | 運動 | 部
18障193,8,2020障251,0.25,6,24,12,18,口 | 場 | 当たる | 歯 | 運動 | 部
18障193,9,28障154,0.25,5,20,12,13,口 | 場 | 当たる | 運動 | 部
18障193,10,2021障220,0.24,6,25,12,19,口 | 場 | 当たる | 歯 | 運動 | 部
18障194,1,2021障221,0.205882,7,34,23,18,フェンス | ボール | 守備 | 強打 | 練習 | 追いかける | 部
18障194,2,22障356,0.185185,5,27,23,9,ノック | ボール | 守備 | 練習 | 部
18障194,3,18障389,0.178571,5,28,23,10,シート | ノック | ボール | 練習 | 部
18障194,4,18障387,0.166667,5,30,23,12,ノック | ボール | 守備 | 練習 | 部
18障194,5,26障276,0.166667,6,36,23,19,フェンス | 守備 | 強打 | 練習 | 追いかける | 部
18障194,6,27障314,0.166667,5,30,23,12,ボール | 口唇 | 守備 | 練習 | 部
18障194,7,2021障215,0.162162,6,37,23,20,ソフトボール | ノック | ボール | 強打 | 練習 | 部
18障194,8,20障350,0.16129,5,31,23,13,シート | ノック | ボール | 練習 | 部
18障194,9,30障313,0.16129,5,31,23,13,ボール | 口唇 | 守備 | 練習 | 部
18障194,10,24障317,0.15625,5,32,23,14,シート | ノック | ボール | 練習 | 部
18障221,1,26障322,0.263158,5,19,12,12,ネット | バレーボール | 支柱 | 歯 | 部
18障221,2,18障440,0.263158,5,19,12,12,ネット | バレーボール | 口 | 支柱 | 負傷
18障221,3,21障357,0.222222,4,18,12,10,口 | 口唇 | 歯 | 負傷
18障221,4,26障324,0.222222,4,18,12,10,バレーボール | 歯 | 負傷 | 部
18障221,5,30障366,0.222222,4,18,12,10,外れる | 歯 | 負傷 | 部
18障221,6,18障341,0.210526,4,19,12,11,口 | 歯 | 負傷 | 部
18障221,7,25障267,0.210526,4,19,12,11,ネット | 口 | 支柱 | 部
18障221,8,17障362,0.210526,4,19,12,11,口 | 歯 | 負傷 | 部
18障221,9,18障193,0.2,4,20,12,12,ネット | 口 | 歯 | 部
18障221,10,2021障130,0.2,5,25,12,18,ネット | 口 | 歯 | 負傷 | 部
18障223,1,24障170,0.285714,6,21,15,12,ボール | 練習 | 試合 | 負傷 | 部 | 顔面
18障223,2,30障328,0.263158,5,19,15,9,バスケットボール | ボール | 練習 | 部 | 顔面
18障223,3,22障349,0.263158,5,19,15,9,とる | ボール | 練習 | 負傷 | 顔面
18障223,4,27障347,0.26087,6,23,15,14,ボール | 床 | 練習 | 落ちる | 試合 | 顔面
18障223,5,29障297,0.238095,5,21,15,11,ボール | 練習 | 負傷 | 部 | 顔面
18障223,6,18障391,0.238095,5,21,15,11,ボール | 練習 | 負傷 | 部 | 顔面
18障223,7,21障361,0.233333,7,30,15,22,ボール | 床 | 滑る | 練習 | 試合 | 足 | 顔面
18障223,8,2023障239,0.230769,6,26,15,17,バスケットボール | ボール | 練習 | 試合 | 部 | 顔面
18障223,9,25障306,0.227273,5,22,15,12,練習 | 試合 | 負傷 | 部 | 顔面
18障223,10,21障337,0.222222,4,18,15,7,ボール | 練習 | 試合 | 顔面
18障224,1,25障306,0.185185,5,27,20,12,強打 | 試合 | 負傷 | 部 | 顔面
18障224,2,18障428,0.178571,5,28,20,13,強打 | 手 | 試合 | 負傷 | 部
18障224,3,23障122,0.166667,5,30,20,15,強打 | 手 | 負傷 | 部 | 顔面
18障224,4,18障223,0.166667,5,30,20,15,行く | 試合 | 負傷 | 部 | 顔面
18障224,5,23障282,0.166667,5,30,20,15,終わる | 行く | 試合 | 部 | 顔面
18障224,6,24障367,0.15625,5,32,20,17,手 | 終わる | 行く | 負傷 | 顔面
18障224,7,26障300,0.15625,5,32,20,17,壁 | 強打 | 行く | 試合 | 顔面
18障224,8,20障383,0.153846,4,26,20,10,友人 | 負傷 | 部 | 顔面
18障224,9,18障251,0.153846,4,26,20,10,友人 | 強打 | 部 | 顔面
18障224,10,29障343,0.151515,5,33,20,18,友人 | 強打 | 手 | 部 | 顔面
18障226,1,17障208,0.421053,8,19,14,13,ぶつかる | チーム | バスケットボール | 相手 | 練習 | 試合 | 選手 | 頭
18障226,2,27障353,0.380952,8,21,14,15,ぶつかる | バスケットボール | 相手 | 練習 | 試合 | 選手 | 部 | 頭
18障226,3,18障346,0.380952,8,21,14,15,ぶつかる | 相手 | 練習 | 試合 | 負傷 | 選手 | 部 | 頭
18障226,4,17障363,0.380952,8,21,14,15,ぶつかる | チーム | バスケットボール | 相手 | 試合 | 選手 | 部 | 頭
18障226,5,25障306,0.368421,7,19,14,12,チーム | 相手 | 練習 | 試合 | 負傷 | 選手 | 部
18障226,6,28障307,0.346154,9,26,14,21,バスケットボール | 他校 | 相手 | 練習 | 試合 | 負傷 | 選手 | 部 | 頭
18障226,7,26障171,0.333333,7,21,14,14,チーム | バスケットボール | 相手 | 練習 | 試合 | 選手 | 部
18障226,8,24障292,0.315789,6,19,14,11,チーム | 他校 | 相手 | 練習 | 試合 | 負傷
18障226,9,18障341,0.315789,6,19,14,11,ぶつかる | 相手 | 練習 | 負傷 | 部 | 頭
18障226,10,19障408,0.315789,6,19,14,11,ぶつかる | 相手 | 練習 | 試合 | 選手 | 頭
18障228,1,27障353,0.25,7,28,20,15,ぶつかる | バスケットボール | ボール | 前歯 | 相手 | 練習 | 部
18障228,2,2019障294,0.230769,6,26,20,12,バスケットボール | 前歯 | 強い | 相手 | 練習 | 部
18障228,3,27障361,0.217391,5,23,20,8,ぶつかる | 前歯 | 相手 | 練習 | 部
18障228,4,17障352,0.208333,5,24,20,9,ボール | 前歯 | 強い | 練習 | 部
18障228,5,18障346,0.206897,6,29,20,15,ぶつかる | ボール | 強い | 相手 | 練習 | 部
18障228,6,2019障150,0.206897,6,29,20,15,バスケットボール | ボール | 前歯 | 練習 | 転がる | 部
18障228,7,2020障283,0.205882,7,34,20,21,ボール | 前歯 | 強い | 打ちつける | 練習 | 追いかける | 部
18障228,8,2019障234,0.2,6,30,20,16,ぶつかる | ボール | 前歯 | 強い | 相手 | 部
18障228,9,18障377,0.2,5,25,20,10,ぶつかる | ボール | 前歯 | 練習 | 部
18障228,10,2022障209,0.2,7,35,20,22,バスケットボール | バランス | ボール | 前歯 | 相手 | 練習 | 部
18障229,1,27障354,0.444444,4,9,7,6,ぶつける | バスケットボール | 接触 | 歯
18障229,2,30障335,0.333333,4,12,7,9,バスケットボール | 接触 | 歯 | 部
18障229,3,17障305,0.272727,3,11,7,7,接触 | 歯 | 部
18障229,4,2019障294,0.266667,4,15,7,12,バスケットボール | 強い | 接触 | 部
18障229,5,26障127,0.263158,5,19,7,17,ぶつける | 強い | 歯 | 部 | 部員
18障229,6,27障178,0.25,3,12,7,8,ぶつける | 歯 | 部
18障229,7,23障322,0.25,3,12,7,8,強い | 部 | 部員
18障229,8,17障207,0.230769,3,13,7,9,バスケットボール | 歯 | 部
18障229,9,24障223,0.230769,3,13,7,9,ぶつける | 強い | 歯
18障229,10,18障404,0.2,3,15,7,11,バスケットボール | 歯 | 部
18障239,1,18障343,0.538462,7,13,9,11,前歯 | 当たる | 相手 | 負傷 | 部 | 頭 | 顔面
18障239,2,17障369,0.428571,6,14,9,11,前歯 | 相手 | 練習 | 部 | 頭 | 顔面
18障239,3,19障410,0.416667,5,12,9,8,前歯 | 当たる | 相手 | 練習 | 頭
18障239,4,28障308,0.4,6,15,9,12,前歯 | 当たる | 相手 | 練習 | 部 | 顔面
18障239,5,2019障294,0.4,6,15,9,12,前歯 | 当たる | 相手 | 練習 | 部 | 頭
18障239,6,20障392,0.384615,5,13,9,9,前歯 | 当たる | 相手 | 練習 | 部
18障239,7,25障265,0.363636,4,11,9,6,当たる | 練習 | 部 | 顔面
18障239,8,20障383,0.357143,5,14,9,10,前歯 | 当たる | 負傷 | 部 | 顔面
18障239,9,17障343,0.357143,5,14,9,10,前歯 | 当たる | 練習 | 負傷 | 顔面
18障239,10,21障389,0.333333,5,15,9,11,前歯 | 相手 | 練習 | 負傷 | 顔面
18障245,1,22障403,0.166667,4,24,19,9,友人 | 廊下 | 打つ | 歯
18障245,2,28障114,0.16129,5,31,19,17,乗り越える | 向かう | 教室 | 階 | 飛び降りる
18障245,3,20障231,0.153846,4,26,19,11,友人 | 強い | 教室 | 歯
18障245,4,29障52,0.151515,5,33,19,19,友人 | 廊下 | 打つ | 教室 | 歯
18障245,5,28障78,0.133333,4,30,19,15,向かう | 廊下 | 強い | 打つ
18障245,6,19障404,0.125,3,24,19,8,強い | 打つ | 歯
18障245,7,28障179,0.125,5,40,19,26,友人 | 廊下 | 強い | 教室 | 歯
18障245,8,18障251,0.115385,3,26,19,10,友人 | 教室 | 歯
18障245,9,19障83,0.111111,4,36,19,21,友人 | 向かう | 廊下 | 教室
18障245,10,30障14,0.111111,3,27,19,11,廊下 | 教室 | 歯
18障251,1,19障84,0.3125,5,16,10,11,友人 | 床 | 強打 | 教室 | 顔面
18障251,2,29障366,0.3,6,20,10,16,ふざける | 友人 | 口 | 強打 | 歯 | 部
18障251,3,24障208,0.285714,6,21,10,17,友人 | 口 | 床 | 強打 | 教室 | 顔面
18障251,4,22障399,0.266667,4,15,10,9,ふざける | 友人 | 口 | 歯
18障251,5,24障337,0.263158,5,19,10,14,床 | 強打 | 歯 | 部 | 顔面
18障251,6,30障192,0.263158,5,19,10,14,友人 | 床 | 強打 | 教室 | 顔面
18障251,7,17障289,0.263158,5,19,10,14,ふざける | 友人 | 口 | 強打 | 顔面
18障251,8,23障179,0.26087,6,23,10,19,ふざける | 友人 | 床 | 強打 | 教室 | 顔面
18障251,9,20障383,0.25,4,16,10,10,ふざける | 友人 | 部 | 顔面
18障251,10,18障283,0.238095,5,21,10,16,ふざける | 友人 | 強打 | 部 | 顔面
18障255,1,23障168,0.230769,6,26,17,15,つかむ | れる | 前歯 | 友人 | 床 | 振り回す
18障255,2,23障49,0.148148,4,27,17,14,れる | 前歯 | 床 | 負傷
18障255,3,20障373,0.142857,3,21,17,7,前歯 | 床 | 打ちつける
18障255,4,18障280,0.142857,3,21,17,7,前歯 | 床 | 負傷
18障255,5,2023障132,0.138889,5,36,17,24,かける | 前歯 | 友人 | 床 | 振り回す
18障255,6,28障177,0.137931,4,29,17,16,前歯 | 友人 | 床 | 負傷
18障255,7,20障331,0.136364,3,22,17,8,れる | 前歯 | 負傷
18障255,8,17障361,0.133333,4,30,17,17,つかむ | 前歯 | 床 | 打ちつける
18障255,9,26障94,0.133333,4,30,17,17,前歯 | 友人 | 打ちつける | 負傷
18障255,10,26障154,0.130435,3,23,17,9,前歯 | 友人 | 逃げる
18障256,1,20障383,0.25,4,16,10,10,ふざける | 前歯 | 友人 | 負傷
18障256,2,27障198,0.235294,4,17,10,11,ぶつける | 前歯 | 友人 | 負傷
18障256,3,23障58,0.235294,4,17,10,11,ふざける | ぶつける | 前歯 | 教室
18障256,4,23障203,0.214286,3,14,10,7,ぶつける | 前歯 | 負傷
18障256,5,27障195,0.214286,3,14,10,7,ふざける | 前歯 | 友人
18障256,6,18障280,0.214286,3,14,10,7,ぶつける | 前歯 | 負傷
18障256,7,21障235,0.2,3,15,10,8,ふざける | 前歯 | 教室
18障256,8,25障180,0.2,4,20,10,14,しまう | ぶつける | 前歯 | 負傷
18障256,9,20障158,0.2,3,15,10,8,ぶつける | 前歯 | 負傷
18障256,10,21障264,0.2,3,15,10,8,しまう | 前歯 | 負傷
18障261,1,22障121,0.230769,3,13,9,7,れる | 押す | 顔面
18障261,2,22障247,0.192308,5,26,9,22,ぶつける | れる | 押す | 背中 | 顔面
18障261,3,19障95,0.190476,4,21,9,16,友人 | 押す | 背中 | 顔面
18障261,4,27障390,0.166667,4,24,9,19,ぶつける | れる | 押す | 顔面
18障261,5,18障46,0.166667,3,18,9,12,れる | 友人 | 顔面
18障261,6,28障61,0.15,3,20,9,14,ぶつける | 友人 | 顔面
18障261,7,27障45,0.15,3,20,9,14,友人 | 支柱 | 顔面
18障261,8,24障201,0.142857,3,21,9,15,ぶつける | 友人 | 顔面
18障261,9,30障87,0.142857,2,14,9,7,友人 | 顔面
18障261,10,23障168,0.142857,3,21,9,15,れる | 友人 | 顔面
18障271,1,26障227,0.294118,5,17,10,12,サッカー | 前歯 | 口 | 本 | ２
18障271,2,26障201,0.25,4,16,10,10,サッカー | 口 | 抜ける | 本
18障271,3,20障348,0.25,4,16,10,10,前歯 | 抜ける | 本 | ２
18障271,4,27障8,0.227273,5,22,10,17,前歯 | 友人 | 口 | 抜ける | 本
18障271,5,29障46,0.217391,5,23,10,18,前歯 | 友人 | 口 | 抜ける | 本
18障271,6,20障204,0.214286,3,14,10,7,前歯 | 口 | 抜ける
18障271,7,26障269,0.2,4,20,10,14,サッカー | 前歯 | 本 | ２
18障271,8,26障171,0.2,4,20,10,14,前歯 | 口 | 本 | ２
18障271,9,26障174,0.2,4,20,10,14,前歯 | 口 | 本 | ２
18障271,10,18障295,0.2,5,25,10,20,前歯 | 友人 | 抜ける | 本 | ２
18障274,1,18障280,0.333333,5,15,13,7,ぶつける | 前歯 | 床 | 廊下 | 走る
18障274,2,20障217,0.272727,6,22,13,15,前歯 | 床 | 廊下 | 走る | 足 | 転倒
18障274,3,2020障187,0.230769,6,26,13,19,ぶつける | 前歯 | 床 | 廊下 | 足 | 転倒
18障274,4,23障49,0.227273,5,22,13,14,前歯 | 床 | 廊下 | 足 | 転倒
18障274,5,25障180,0.227273,5,22,13,14,ぶつける | 前歯 | 走る | 足 | 転倒
18障274,6,17障61,0.222222,4,18,13,9,ぶつける | 前歯 | 床 | 転倒
18障274,7,25障71,0.217391,5,23,13,15,前歯 | 床 | 廊下 | 足 | 転倒
18障274,8,18障308,0.210526,4,19,13,10,前歯 | 床 | 走る | 転倒
18障274,9,24障109,0.208333,5,24,13,16,ぶつける | 前歯 | 床 | 足 | 転倒
18障274,10,24障126,0.206897,6,29,13,22,ぶつける | 前歯 | 床 | 行く | 足 | 転倒
18障277,1,23障62,0.285714,4,14,11,7,前歯 | 場 | 走る | 運動
18障277,2,2020障283,0.230769,6,26,11,21,くる | 前歯 | 場 | 衝突 | 走る | 運動
18障277,3,2023障176,0.176471,3,17,11,9,前歯 | 場 | 脱臼
18障277,4,2019障47,0.173913,4,23,11,16,前歯 | 脱臼 | 衝突 | 走る
18障277,5,2019障165,0.172414,5,29,11,23,くる | 前歯 | 場 | 脱臼 | 運動
18障277,6,25障269,0.166667,4,24,11,17,場 | 衝突 | 走る | 運動
18障277,7,21障408,0.166667,4,24,11,17,前歯 | 場 | 歩く | 衝突
18障277,8,22障233,0.166667,4,24,11,17,くる | 前歯 | 場 | 運動
18障277,9,2023障196,0.166667,3,18,11,10,前歯 | 場 | 運動
18障277,10,2023障197,0.166667,5,30,11,24,くる | 前歯 | 場 | 脱臼 | 運動
18障280,1,20障124,0.428571,3,7,7,3,前歯 | 負傷 | 転ぶ
18障280,2,18障136,0.384615,5,13,7,11,ぶつける | 前歯 | 負傷 | 走る | 転ぶ
18障280,3,20障158,0.363636,4,11,7,8,ぶつける | 前歯 | 廊下 | 負傷
18障280,4,21障253,0.333333,4,12,7,9,ぶつける | 前歯 | 負傷 | 転ぶ
18障280,5,18障274,0.333333,5,15,7,13,ぶつける | 前歯 | 床 | 廊下 | 走る
18障280,6,20障217,0.294118,5,17,7,15,前歯 | 床 | 廊下 | 負傷 | 走る
18障280,7,27障198,0.285714,4,14,7,11,ぶつける | 前歯 | 負傷 | 走る
18障280,8,28障242,0.272727,3,11,7,7,ぶつける | 走る | 転ぶ
18障280,9,23障203,0.272727,3,11,7,7,ぶつける | 前歯 | 負傷
18障280,10,23障49,0.235294,4,17,7,14,前歯 | 床 | 廊下 | 負傷
18障283,1,20障383,0.238095,5,21,16,10,ふざける | 友人 | 終了 | 部 | 顔面
18障283,2,18障251,0.238095,5,21,16,10,ふざける | 友人 | 強打 | 部 | 顔面
18障283,3,27障192,0.2,5,25,16,14,倒れる | 前方 | 強打 | 部 | 顔面
18障283,4,30障192,0.2,5,25,16,14,友人 | 強打 | 時間 | 足 | 顔面
18障283,5,29障366,0.185185,5,27,16,16,ふざける | 友人 | 強打 | 終了 | 部
18障283,6,2019障179,0.185185,5,27,16,16,倒れる | 強打 | 時間 | 特定 | 終了
18障283,7,20障123,0.181818,4,22,16,10,ひっかかる | 足 | 部 | 顔面
18障283,8,17障204,0.178571,5,28,16,17,ひっかかる | 前方 | 足 | 部 | 顔面
18障283,9,19障84,0.173913,4,23,16,11,友人 | 強打 | 足 | 顔面
18障283,10,26障356,0.172414,5,29,16,18,ひっかかる | 倒れる | 時間 | 部 | 顔面
18障292,1,18障468,0.307692,4,13,12,5,下校 | 歯 | 自転車 | 転倒
18障292,2,17障410,0.3,6,20,12,14,とる | れる | ハンドル | 下校 | 段差 | 自転車
18障292,3,19障292,0.285714,6,21,12,15,下校 | 前のめり | 地面 | 打ちつける | 自転車 | 転倒
18障292,4,18障465,0.277778,5,18,12,11,下校 | 前のめり | 歯 | 自転車 | 転倒
18障292,5,29障362,0.277778,5,18,12,11,地面 | 歯 | 段差 | 自転車 | 転倒
18障292,6,17障415,0.25,5,20,12,13,ハンドル | 下校 | 歯 | 自転車 | 転倒
18障292,7,24障378,0.25,5,20,12,13,地面 | 打ちつける | 歯 | 自転車 | 転倒
18障292,8,2020障370,0.227273,5,22,12,15,ハンドル | 下校 | 歯 | 自転車 | 転倒
18障292,9,2020障372,0.222222,6,27,12,21,下校 | 地面 | 打ちつける | 歯 | 自転車 | 転倒
18障292,10,25障353,0.214286,3,14,12,5,下校 | 自転車 | 転倒
18障293,1,22障260,0.291667,7,24,19,12,テニス | ラケット | 前輪 | 自転車 | 転倒 | 道路 | 顔面
18障293,2,18障467,0.28,7,25,19,13,下校 | 強打 | 当たる | 自転車 | 転倒 | 道路 | 顔面
18障293,3,20障411,0.272727,6,22,19,9,前歯 | 前輪 | 強打 | 転倒 | 道路 | 顔面
18障293,4,29障373,0.269231,7,26,19,14,下校 | 前歯 | 強打 | 自転車 | 転倒 | 道路 | 顔面
18障293,5,2019障336,0.259259,7,27,19,15,ひも | 下校 | 前歯 | 前輪 | 自転車 | 転倒 | 道路
18障293,6,2020障374,0.25,7,28,19,16,下校 | 前歯 | 前輪 | 強打 | 自転車 | 転倒 | 部分
